,Episode,Duration,Slots,Score,Epsilon,min_loss,c&c,audio,video,be
6204,6204,1.2761999987124,342,130.0,0.7332579298601005,236.51739501953125,62,31,8,600
6205,6205,1.1249999988649506,447,116.0,0.7332212669636076,198.1490478515625,56,26,6,600
6206,6206,1.0529999989375938,288,324.0,0.7331846059002594,210.5439910888672,160,36,8,600
6207,6207,1.2923999986960553,453,229.0,0.7331479466699643,229.62136840820312,94,29,7,600
6208,6208,1.5623999984236434,411,312.0,0.7331112892726308,230.6326904296875,184,47,11,600
6209,6209,1.5173999984690454,381,288.0,0.7330746337081672,233.13229370117188,112,46,11,600
6210,6210,1.0439999989466742,201,224.0,0.7330379799764818,233.84703063964844,82,33,9,600
6211,6211,0.9881999990029726,414,236.0,0.733001328077483,222.9600830078125,89,36,11,600
6212,6212,1.733399998251116,384,324.4,0.7329646780110791,213.90493774414062,200,43,12,597
6213,6213,1.2455999987432733,438,203.0,0.7329280297771785,222.09210205078125,94,27,8,600
6214,6214,1.4777999985089991,681,242.0,0.7328913833756897,213.21047973632812,88,45,11,600
6215,6215,0.9863999990047887,210,319.0,0.732854738806521,211.918212890625,149,40,11,600
6216,6216,1.1663999988231808,225,341.0,0.7328180960695806,215.1251220703125,166,44,11,600
6217,6217,1.0079999989829957,372,354.0,0.7327814551647771,226.83457946777344,177,46,11,600
6218,6218,1.1213999988685828,378,328.0,0.7327448160920189,198.00587463378906,151,47,11,600
6219,6219,1.1069999988831114,267,205.0,0.7327081788512143,231.13475036621094,120,29,6,600
6220,6220,0.8801999991119374,225,145.0,0.7326715434422717,209.0507354736328,52,10,4,600
6221,6221,1.1123999988776632,348,217.0,0.7326349098650996,209.68734741210938,95,43,11,600
6222,6222,1.4273999985598493,375,399.0,0.7325982781196063,231.16299438476562,223,44,12,600
6223,6223,1.0439999989466742,207,255.0,0.7325616482057004,216.0719451904297,136,39,9,600
6224,6224,1.9529999980295543,225,318.0,0.7325250201232901,213.47227478027344,202,47,11,540
6225,6225,1.389599998597987,384,331.0,0.7324883938722839,235.73590087890625,153,48,11,600
6226,6226,1.8647999981185421,810,296.0,0.7324517694525903,201.58892822265625,173,43,11,600
6227,6227,1.0133999989775475,312,291.0,0.7324151468641177,244.43753051757812,169,41,11,600
6228,6228,1.8557999981276225,378,264.0,0.7323785261067745,199.08697509765625,125,32,7,600
6229,6229,1.1915999987977557,411,237.0,0.7323419071804691,210.72360229492188,124,34,10,600
6230,6230,1.1051999988849275,111,227.0,0.73230529008511,235.77688598632812,117,24,6,600
6231,6231,1.1285999988613185,270,259.0,0.7322686748206058,238.8236083984375,97,36,8,600
6232,6232,1.4957999984908383,678,88.0,0.7322320613868647,203.86328125,41,25,7,600
6233,6233,0.934199999057455,378,169.0,0.7321954497837954,194.80252075195312,77,30,8,600
6234,6234,1.8503999981330708,312,378.0,0.7321588400113062,192.33981323242188,201,46,11,600
6235,6235,1.4687999985180795,381,285.0,0.7321222320693056,229.11273193359375,122,35,8,600
6236,6236,1.958399998024106,312,290.0,0.7320856259577021,200.79202270507812,122,39,10,600
6237,6237,1.4219999985652976,774,144.0,0.7320490216764042,205.3263702392578,105,23,6,600
6238,6238,0.9449999990465585,384,244.0,0.7320124192253203,203.7928466796875,77,40,10,600
6239,6239,1.6037999983818736,225,348.0,0.7319758186043591,230.9788360595703,173,44,11,600
6240,6240,1.7837999982002657,345,333.0,0.7319392198134289,200.167724609375,162,42,10,600
6241,6241,1.387799998599803,681,262.0,0.7319026228524382,200.8119354248047,123,32,8,600
6242,6242,1.524599998461781,294,263.0,0.7318660277212956,210.9793701171875,102,34,10,600
6243,6243,0.9503999990411103,228,286.0,0.7318294344199096,221.0265655517578,117,38,11,600
6244,6244,0.9827999990084209,171,247.0,0.7317928429481886,230.9337921142578,85,34,10,600
6245,6245,0.9755999990156852,276,256.0,0.7317562533060412,208.3228759765625,98,31,8,600
6246,6246,1.3103999986778945,228,219.0,0.731719665493376,211.86688232421875,125,42,11,560
6247,6247,1.3337999986542854,375,248.0,0.7316830795101013,223.5377197265625,111,30,9,600
6248,6248,1.7603999982238747,669,300.0,0.7316464953561258,209.54734802246094,239,48,12,500
6249,6249,1.8719999981112778,441,169.6,0.731609913031358,179.94778442382812,115,16,6,548
6250,6250,1.3301999986579176,345,272.4,0.7315733325357064,202.84857177734375,152,42,10,597
6251,6251,1.4291999985580333,225,130.0,0.7315367538690797,238.062744140625,51,16,3,600
6252,6252,1.8845999980985653,171,378.0,0.7315001770313863,236.4986572265625,198,48,12,600
6253,6253,2.165399997815257,411,276.8,0.7314636020225347,207.28302001953125,236,48,12,404
6254,6254,1.7027999982819892,381,329.0,0.7314270288424336,220.43934631347656,162,38,10,600
6255,6255,1.4381999985489529,411,335.0,0.7313904574909915,208.22341918945312,167,39,10,600
6256,6256,1.3301999986579176,162,249.4,0.731353887968117,236.97625732421875,200,40,10,597
6257,6257,1.0637999989266973,279,201.0,0.7313173202737185,184.6024169921875,132,31,8,500
6258,6258,1.1069999988831114,336,213.0,0.7312807544077049,227.42636108398438,84,41,11,500
6259,6259,1.5353999984508846,813,190.2,0.7312441903699846,225.8751220703125,112,39,9,591
6260,6260,1.2833999987051357,108,242.0,0.731207628160466,243.26821899414062,131,24,7,600
6261,6261,1.36799999861978,405,209.0,0.731171067779058,184.45236206054688,108,16,5,600
6262,6262,1.7855999981984496,381,298.0,0.7311345092256691,213.27011108398438,128,40,11,600
6263,6263,1.4669999985198956,426,230.0,0.7310979525002078,212.01577758789062,120,24,6,600
6264,6264,1.6775999983074144,810,257.0,0.7310613976025828,208.7988739013672,200,46,11,495
6265,6265,1.7441999982402194,681,126.0,0.7310248445327027,214.67276000976562,39,22,5,600
6266,6266,1.4507999985362403,378,321.0,0.730988293290476,182.933837890625,149,42,11,600
6267,6267,1.504799998481758,384,240.8,0.7309517438758115,225.6146240234375,132,46,11,514
6268,6268,1.36799999861978,171,181.0,0.7309151962886178,192.84469604492188,54,23,7,600
6269,6269,1.2797999987087678,378,253.0,0.7308786505288034,268.70391845703125,117,29,7,600
6270,6270,0.9449999990465585,171,204.0,0.730842106596277,209.76873779296875,89,37,9,600
6271,6271,1.641599998343736,810,173.0,0.7308055644909472,236.30947875976562,96,28,8,500
6272,6272,1.3553999986324925,168,204.0,0.7307690242127227,226.3180694580078,124,29,8,500
6273,6273,1.36799999861978,294,176.0,0.7307324857615121,208.06887817382812,49,23,6,600
6274,6274,1.6289999983564485,810,272.0,0.730695949137224,235.50125122070312,175,42,10,600
6275,6275,1.5443999984418042,411,232.0,0.7306594143397671,223.01014709472656,96,30,7,600
6276,6276,1.5335999984527007,273,254.8,0.7306228813690502,225.97882080078125,161,38,9,584
6277,6277,1.5605999984254595,411,294.0,0.7305863502249818,226.96363830566406,127,39,10,600
6278,6278,1.4039999985834584,813,365.0,0.7305498209074706,224.30078125,192,43,10,600
6279,6279,1.8647999981185421,315,125.0,0.7305132934164252,236.8199462890625,63,0,3,600
6280,6280,1.299599998688791,678,351.0,0.7304767677517544,192.61798095703125,183,38,10,600
6281,6281,1.3715999986161478,384,389.0,0.7304402439133668,228.78517150878906,210,48,11,600
6282,6282,1.0835999989067204,378,308.0,0.7304037219011712,221.25982666015625,167,47,11,600
6283,6283,1.843199998140335,345,322.0,0.7303672017150762,213.34921264648438,148,44,11,600
6284,6284,1.3859999986016192,168,265.0,0.7303306833549904,196.90037536621094,94,42,10,600
6285,6285,0.9971999989938922,384,372.0,0.7302941668208227,242.0531768798828,195,46,11,600
6286,6286,1.6829999983019661,612,205.8,0.7302576521124817,218.72833251953125,126,40,10,509
6287,6287,1.7855999981984496,378,289.0,0.7302211392298761,219.62741088867188,150,45,11,600
6288,6288,1.3625999986252282,363,242.0,0.7301846281729146,218.33285522460938,96,39,10,600
6289,6289,1.3139999986742623,681,325.0,0.730148118941506,208.62469482421875,150,44,11,600
6290,6290,1.0115999989793636,402,126.0,0.7301116115355589,237.53538513183594,87,23,7,600
6291,6291,1.0115999989793636,288,99.0,0.7300751059549822,225.6325225830078,30,7,2,600
6292,6292,1.1339999988558702,279,351.0,0.7300386021996844,227.44322204589844,175,45,11,600
6293,6293,1.2689999987196643,312,300.0,0.7300021002695745,224.98135375976562,132,39,10,600
6294,6294,1.2365999987523537,267,274.0,0.729965600164561,219.35992431640625,160,36,9,600
6295,6295,1.5911999983945861,384,265.8,0.7299291018845528,182.8784637451172,127,32,8,599
6296,6296,1.0061999989848118,108,185.0,0.7298926054294587,199.87831115722656,77,23,6,600
6297,6297,1.481399998505367,414,353.0,0.7298561107991872,239.3131103515625,176,47,11,600
6298,6298,2.1473999978334177,681,253.0,0.7298196179936473,202.63800048828125,114,31,8,600
6299,6299,1.2923999986960553,378,294.0,0.7297831270127476,219.66253662109375,171,43,10,600
6300,6300,1.5299999984563328,336,199.0,0.7297466378563969,220.05450439453125,130,32,8,500
6301,6301,1.6541999983310234,675,238.0,0.7297101505245042,191.7957763671875,163,30,9,535
6302,6302,0.7991999991936609,312,163.0,0.729673665016978,222.16603088378906,101,30,7,600
6303,6303,1.1699999988195486,675,323.0,0.7296371813337271,219.37913513183594,200,43,10,600
6304,6304,1.6019999983836897,312,154.2,0.7296006994746604,200.66355895996094,87,25,7,531
6305,6305,1.5587999984272756,144,173.0,0.7295642194396867,234.7913360595703,77,17,6,600
6306,6306,1.322999998665182,672,255.8,0.7295277412287148,238.79324340820312,151,45,11,599
6307,6307,1.7477999982365873,813,226.0,0.7294912648416534,194.22735595703125,96,25,6,600
6308,6308,1.1771999988122843,411,301.0,0.7294547902784113,209.88348388671875,174,46,11,600
6309,6309,1.774799998209346,669,186.0,0.7294183175388974,196.2621307373047,104,32,8,500
6310,6310,1.117799998872215,222,224.0,0.7293818466230204,191.2833709716797,160,36,8,600
6311,6311,1.5839999984018505,372,250.0,0.7293453775306893,228.1037139892578,160,32,8,600
6312,6312,1.3625999986252282,168,153.0,0.7293089102618128,190.87301635742188,115,22,7,500
6313,6313,1.2869999987015035,810,236.0,0.7292724448162997,182.60682678222656,149,29,9,600
6314,6314,1.6127999983727932,294,279.0,0.7292359811940589,225.446533203125,116,35,9,600
6315,6315,1.3085999986797106,225,212.0,0.7291995193949992,238.2556915283203,110,31,8,600
6316,6316,1.2833999987051357,162,269.0,0.7291630594190294,206.47903442382812,128,33,8,600
6317,6317,1.5371999984490685,111,283.0,0.7291266012660584,212.3245086669922,170,40,10,500
6318,6318,1.1969999987923075,378,191.0,0.7290901449359951,210.833984375,75,29,7,600
6319,6319,1.1663999988231808,168,180.0,0.7290536904287483,243.6245574951172,82,31,8,500
6320,6320,1.3499999986379407,222,289.0,0.7290172377442269,214.64886474609375,152,29,9,600
6321,6321,1.3337999986542854,411,246.6,0.7289807868823397,205.68963623046875,108,32,9,598
6322,6322,1.6811999983037822,372,276.0,0.7289443378429956,193.79617309570312,110,37,10,600
6323,6323,1.115999998874031,282,202.0,0.7289078906261035,204.58078002929688,77,21,4,600
6324,6324,1.1879999988013878,384,132.0,0.7288714452315722,226.71426391601562,40,10,3,600
6325,6325,1.2365999987523537,378,333.0,0.7288350016593106,217.59677124023438,158,43,12,600
6326,6326,0.9665999990247656,177,252.0,0.7287985599092276,184.92599487304688,87,37,9,600
6327,6327,1.3841999986034352,279,91.0,0.7287621199812322,204.031982421875,30,0,1,600
6328,6328,1.5605999984254595,132,246.0,0.7287256818752331,240.40521240234375,106,32,8,600
6329,6329,1.5425999984436203,381,150.0,0.7286892455911393,180.67709350585938,51,16,4,600
6330,6330,1.4687999985180795,381,273.0,0.7286528111288598,221.03494262695312,104,39,11,600
6331,6331,1.2671999987214804,675,170.0,0.7286163784883034,202.88742065429688,32,32,8,600
6332,6332,1.6523999983328395,288,209.0,0.728579947669379,242.88763427734375,75,28,7,600
6333,6333,1.277999998710584,312,326.0,0.7285435186719955,222.11260986328125,157,38,11,600
6334,6334,1.2797999987087678,225,248.6,0.728507091496062,221.25961303710938,114,27,8,598
6335,6335,1.457999998528976,702,287.6,0.7284706661414871,237.32374572753906,166,44,11,588
6336,6336,1.888199998094933,381,308.0,0.7284342426081801,212.24740600585938,135,43,10,600
6337,6337,1.4165999985707458,813,224.0,0.7283978208960498,266.1103820800781,90,27,8,600
6338,6338,1.0331999989575706,411,262.0,0.728361401005005,189.83885192871094,138,45,11,600
6339,6339,1.4435999985435046,279,197.6,0.7283249829349547,186.4440155029297,164,28,9,483
6340,6340,0.9899999990011565,282,247.0,0.728288566685808,196.85671997070312,115,26,6,600
6341,6341,1.2905999986978713,411,140.0,0.7282521522574738,237.796142578125,81,23,5,600
6342,6342,1.7621999982220586,813,293.0,0.7282157396498609,185.61843872070312,172,42,10,600
6343,6343,1.8359999981475994,267,269.6,0.7281793288628784,189.09283447265625,197,45,11,583
6344,6344,1.1339999988558702,381,293.0,0.7281429198964352,182.565185546875,120,44,11,600
6345,6345,1.547999998438172,378,323.0,0.7281065127504404,227.22723388671875,145,47,11,600
6346,6346,1.414799998572562,381,236.8,0.7280701074248028,201.72337341308594,92,42,10,599
6347,6347,2.0357999979460146,675,308.0,0.7280337039194316,216.95895385742188,161,38,9,600
6348,6348,1.047599998943042,378,253.0,0.7279973022342356,223.84707641601562,130,43,11,600
6349,6349,1.6559999983292073,381,298.0,0.7279609023691239,198.8811798095703,158,32,8,600
6350,6350,1.524599998461781,213,325.0,0.7279245043240055,202.50653076171875,174,45,11,600
6351,6351,1.346399998641573,675,248.0,0.7278881080987892,209.83006286621094,93,29,8,600
6352,6352,1.8575999981258065,372,303.4,0.7278517136933843,218.82476806640625,193,46,11,517
6353,6353,1.3805999986070674,381,281.0,0.7278153211076996,210.63479614257812,106,45,11,600
6354,6354,0.957599999033846,315,188.0,0.7277789303416443,204.72439575195312,81,22,5,600
6355,6355,1.024199998966651,228,256.0,0.7277425413951273,188.2513427734375,94,35,8,600
6356,6356,1.4687999985180795,675,231.0,0.7277061542680575,222.18438720703125,112,32,8,600
6357,6357,1.3625999986252282,210,329.0,0.7276697689603441,226.75216674804688,162,38,9,600
6358,6358,0.8909999991010409,369,184.0,0.727633385471896,197.52133178710938,115,32,8,600
6359,6359,1.0601999989303295,171,282.0,0.7275970038026225,220.4545440673828,177,44,11,500
6360,6360,1.753199998231139,411,243.8,0.7275606239524324,232.68966674804688,136,41,10,539
6361,6361,1.295999998692423,108,270.0,0.7275242459212348,215.8186798095703,127,35,9,600
6362,6362,1.8989999980840366,411,257.0,0.7274878697089388,193.12158203125,120,30,8,600
6363,6363,1.2707999987178482,312,245.0,0.7274514953154533,180.22659301757812,149,40,11,600
6364,6364,1.457999998528976,681,311.0,0.7274151227406875,205.89492797851562,170,47,11,600
6365,6365,1.1969999987923075,300,214.0,0.7273787519845505,222.82757568359375,86,23,6,600
6366,6366,1.8251999981584959,681,233.0,0.7273423830469513,226.4796600341797,103,24,6,600
6367,6367,1.2941999986942392,384,399.0,0.727306015927799,181.888427734375,220,47,12,600
6368,6368,1.4885999984981027,411,349.0,0.7272696506270026,217.42495727539062,176,42,11,600
6369,6369,1.5533999984327238,414,284.0,0.7272332871444712,222.6342315673828,116,40,9,600
6370,6370,1.6559999983292073,381,283.0,0.727196925480114,216.78663635253906,131,41,11,600
6371,6371,1.5911999983945861,813,223.0,0.72716056563384,180.83428955078125,87,30,8,600
6372,6372,1.641599998343736,381,296.0,0.7271242076055583,196.6427764892578,142,48,11,600
6373,6373,1.9259999980567954,111,281.4,0.7270878513951781,226.52093505859375,196,40,10,527
6374,6374,1.1699999988195486,378,201.0,0.7270514970026083,204.1867218017578,63,31,8,600
6375,6375,1.391399998596171,411,245.6,0.7270151444277582,209.27236938476562,145,42,10,593
6376,6376,1.4939999984926544,813,280.0,0.7269787936705367,225.32666015625,108,43,11,600
6377,6377,1.571399998414563,681,188.0,0.7269424447308532,221.73782348632812,73,28,7,600
6378,6378,1.250999998737825,669,170.0,0.7269060976086167,184.89010620117188,101,31,7,500
6379,6379,1.3391999986488372,168,228.0,0.7268697523037363,214.21939086914062,92,30,7,600
6380,6380,1.2365999987523537,171,155.0,0.7268334088161211,205.830322265625,32,20,4,600
6381,6381,1.2833999987051357,108,160.0,0.7267970671456804,206.27423095703125,53,22,6,600
6382,6382,1.252799998736009,378,335.0,0.7267607272923231,241.96136474609375,163,40,12,600
6383,6383,1.5569999984290916,378,271.0,0.7267243892559585,174.85231018066406,104,38,10,600
6384,6384,0.8819999991101213,345,192.0,0.7266880530364958,214.80584716796875,81,26,6,600
6385,6385,1.4849999985017348,810,313.0,0.7266517186338439,214.6465606689453,172,32,9,600
6386,6386,1.274399998714216,411,230.0,0.7266153860479122,238.01925659179688,96,32,8,600
6387,6387,1.1537999988358933,282,222.0,0.7265790552786098,212.28005981445312,95,22,6,600
6388,6388,1.1951999987941235,414,291.0,0.7265427263258458,238.80435180664062,140,41,11,600
6389,6389,1.4183999985689297,411,235.0,0.7265063991895295,191.79702758789062,148,27,9,500
6390,6390,1.3049999986833427,372,362.0,0.7264700738695701,196.1728515625,186,45,11,600
6391,6391,1.5227999984635971,312,292.0,0.7264337503658767,222.03359985351562,127,37,10,600
6392,6392,1.414799998572562,381,281.0,0.7263974286783583,205.9275360107422,113,39,10,600
6393,6393,1.3931999985943548,228,278.0,0.7263611088069244,231.56912231445312,156,42,10,600
6394,6394,1.4651999985217117,378,266.0,0.726324790751484,230.98611450195312,99,39,10,600
6395,6395,1.2437999987450894,372,229.0,0.7262884745119464,227.83663940429688,143,28,8,600
6396,6396,1.6109999983746093,384,327.0,0.7262521600882208,245.2655029296875,154,43,11,600
6397,6397,1.637999998347368,378,343.0,0.7262158474802164,233.7162628173828,164,48,11,600
6398,6398,1.3841999986034352,342,267.0,0.7261795366878424,212.29608154296875,128,32,9,600
6399,6399,1.4201999985671137,411,325.0,0.726143227711008,226.49227905273438,201,43,11,600
6400,6400,1.709999998274725,381,297.0,0.7261069205496224,227.12071228027344,131,37,10,600
6401,6401,1.3841999986034352,141,144.0,0.726070615203595,200.34030151367188,81,27,7,500
6402,6402,1.3517999986361247,210,255.2,0.7260343116728347,225.90628051757812,133,43,11,596
6403,6403,1.0277999989630189,375,178.0,0.7259980099572511,169.4233856201172,85,16,5,600
6404,6404,1.2617999987269286,279,242.8,0.7259617100567533,229.21751403808594,119,45,11,599
6405,6405,1.049399998941226,381,252.0,0.7259254119712504,231.94537353515625,79,45,11,600
6406,6406,1.641599998343736,681,210.0,0.7258891157006518,223.674072265625,77,27,7,600
6407,6407,2.114999997866107,672,276.4,0.7258528212448668,242.0421142578125,173,46,12,577
6408,6408,1.3283999986597337,348,326.0,0.7258165286038046,242.0123291015625,153,43,11,600
6409,6409,1.5425999984436203,450,220.0,0.7257802377773744,206.46656799316406,86,28,7,600
6410,6410,1.7675999982166104,378,153.0,0.7257439487654855,214.09268188476562,48,20,5,600
6411,6411,1.3697999986179639,681,369.0,0.7257076615680472,199.04934692382812,198,41,10,600
6412,6412,0.9989999989920761,312,306.0,0.7256713761849688,237.74728393554688,132,44,11,600
6413,6413,1.3571999986306764,381,216.0,0.7256350926161595,221.7879638671875,82,28,7,600
6414,6414,1.391399998596171,171,272.0,0.7255988108615288,236.31192016601562,168,44,10,500
6415,6415,1.4885999984981027,675,277.0,0.7255625309209857,235.4842529296875,156,41,10,600
6416,6416,1.6361999983491842,228,300.0,0.7255262527944396,191.60409545898438,125,45,11,600
6417,6417,1.2797999987087678,291,163.0,0.7254899764817999,213.60403442382812,31,26,6,600
6418,6418,1.6361999983491842,279,77.0,0.7254537019829759,203.92295837402344,52,11,4,589
6419,6419,1.3625999986252282,681,307.0,0.7254174292978768,205.57070922851562,157,44,11,600
6420,6420,1.7513999982329551,810,294.0,0.7253811584264119,253.25634765625,131,36,8,600
6421,6421,1.2851999987033196,312,252.0,0.7253448893684906,204.2926483154297,90,34,11,600
6422,6422,1.5605999984254595,201,172.0,0.7253086221240223,214.38763427734375,64,23,6,600
6423,6423,1.6991999982856214,813,272.8,0.725272356692916,229.71484375,128,41,10,599
6424,6424,1.3139999986742623,669,161.0,0.7252360930750814,203.78854370117188,116,32,9,500
6425,6425,1.8737999981094617,414,190.0,0.7251998312704276,233.8164825439453,95,11,6,600
6426,6426,1.7585999982256908,813,135.4,0.7251635712788641,213.17967224121094,67,24,7,542
6427,6427,1.5911999983945861,381,178.0,0.7251273131003002,183.1182861328125,70,23,5,600
6428,6428,1.0511999989394099,216,165.0,0.7250910567346452,241.91317749023438,16,26,6,600
6429,6429,1.5623999984236434,282,253.0,0.7250548021818085,229.90151977539062,120,27,6,600
6430,6430,1.1447999988449737,225,313.0,0.7250185494416994,224.9848175048828,183,48,12,600
6431,6431,2.026799997955095,384,287.0,0.7249822985142274,221.07313537597656,113,45,11,600
6432,6432,1.5659999984200113,702,350.4,0.7249460493993016,228.18646240234375,222,48,12,592
6433,6433,1.664999998320127,312,146.2,0.7249098020968316,198.54736328125,69,15,6,581
6434,6434,1.7819999982020818,312,238.0,0.7248735566067268,217.7329559326172,102,29,7,600
6435,6435,1.2239999987650663,678,287.0,0.7248373129288965,226.49107360839844,162,43,12,600
6436,6436,2.0789999979024287,681,272.8,0.7248010710632501,215.0772705078125,161,32,9,579
6437,6437,1.6703999983146787,378,414.0,0.7247648310096969,229.761962890625,234,48,12,600
6438,6438,1.569599998416379,312,254.0,0.7247285927681464,186.12088012695312,118,29,7,600
6439,6439,1.0187999989720993,267,187.0,0.7246923563385079,198.27857971191406,58,24,6,600
6440,6440,1.0835999989067204,414,248.0,0.724656121720691,189.08892822265625,116,26,6,600
6441,6441,1.5065999984799419,813,243.0,0.724619888914605,247.06149291992188,104,32,8,600
6442,6442,0.9953999989957083,288,210.0,0.7245836579201593,188.50692749023438,82,23,6,600
6443,6443,1.663199998321943,282,267.0,0.7245474287372633,231.14100646972656,127,32,8,600
6444,6444,1.6811999983037822,273,192.0,0.7245112013658265,201.29541015625,83,24,5,600
6445,6445,1.4003999985870905,279,298.0,0.7244749758057581,216.6332550048828,141,47,11,600
6446,6446,1.1195999988703988,312,202.0,0.7244387520569678,241.91859436035156,133,32,7,600
6447,6447,1.3157999986724462,681,278.0,0.724402530119365,193.27545166015625,107,43,10,600
6448,6448,1.346399998641573,378,306.0,0.724366309992859,213.20188903808594,131,45,11,600
6449,6449,1.205999998783227,312,278.0,0.7243300916773594,225.12464904785156,158,40,9,600
6450,6450,1.025999998964835,171,292.0,0.7242938751727755,228.72509765625,117,46,11,600
6451,6451,1.5515999984345399,678,311.0,0.724257660479017,222.15081787109375,148,35,8,600
6452,6452,1.3535999986343086,378,324.0,0.724221447595993,231.76168823242188,156,39,9,600
6453,6453,2.2895999976899475,810,330.0,0.7241852365236132,233.87557983398438,158,42,10,600
6454,6454,1.5533999984327238,810,332.0,0.7241490272617871,247.50718688964844,202,48,12,600
6455,6455,1.2455999987432733,171,179.0,0.724112819810424,216.48609924316406,180,48,11,300
6456,6456,1.0079999989829957,219,139.0,0.7240766141694335,217.73062133789062,81,23,5,500
6457,6457,1.1735999988159165,450,182.0,0.724040410338725,203.5191192626953,52,24,6,600
6458,6458,1.0835999989067204,381,171.0,0.7240042083182081,197.0750274658203,65,21,5,600
6459,6459,1.3373999986506533,168,355.0,0.7239680081077922,196.60757446289062,180,44,11,600
6460,6460,1.3067999986815266,213,252.0,0.7239318097073868,165.8689422607422,94,30,8,600
6461,6461,1.6505999983346555,378,375.0,0.7238956131169014,186.28106689453125,199,44,12,600
6462,6462,1.6991999982856214,381,317.0,0.7238594183362456,205.0001983642578,143,45,11,600
6463,6463,2.0195999979623593,912,251.8,0.7238232253653287,208.0934600830078,200,47,12,464
6464,6464,1.5569999984290916,441,155.0,0.7237870342040604,235.809326171875,56,16,4,600
6465,6465,1.319399998668814,681,280.0,0.7237508448523502,244.36500549316406,133,38,10,600
6466,6466,1.6199999983655289,810,369.6,0.7237146573101075,205.61886596679688,211,48,11,598
6467,6467,1.2347999987541698,381,285.0,0.7236784715772421,214.97064208984375,114,42,11,600
6468,6468,1.1249999988649506,294,139.0,0.7236422876536632,200.12423706054688,17,19,4,600
6469,6469,1.2797999987087678,117,247.0,0.7236061055392805,208.95196533203125,139,35,10,500
6470,6470,0.9863999990047887,177,349.0,0.7235699252340035,200.53826904296875,171,47,11,600
6471,6471,0.9395999990520068,120,62.0,0.7235337467377418,208.61416625976562,39,10,2,500
6472,6472,1.7711999982129782,813,351.0,0.7234975700504049,212.1599578857422,175,45,11,600
6473,6473,1.4615999985253438,279,347.0,0.7234613951719024,216.63046264648438,171,46,11,600
6474,6474,1.1699999988195486,279,297.0,0.7234252221021439,235.5454864501953,131,39,9,600
6475,6475,1.1969999987923075,678,135.6,0.7233890508410388,205.25985717773438,76,24,6,598
6476,6476,1.7873999981966335,810,345.6,0.7233528813884967,187.763671875,187,48,11,598
6477,6477,1.0403999989503063,171,261.0,0.7233167137444273,235.02886962890625,124,30,7,600
6478,6478,1.958399998024106,309,135.79999999999998,0.7232805479087401,210.44528198242188,160,39,10,384
6479,6479,1.5317999984545168,378,200.0,0.7232443838813446,235.17893981933594,72,23,7,600
6480,6480,1.5083999984781258,810,303.0,0.7232082216621505,210.41714477539062,132,43,10,600
6481,6481,1.391399998596171,177,281.0,0.7231720612510674,219.46270751953125,143,30,8,600
6482,6482,1.2905999986978713,372,347.0,0.7231359026480049,186.95748901367188,169,47,11,600
6483,6483,0.9881999990029726,177,233.0,0.7230997458528725,218.47708129882812,94,32,8,600
6484,6484,1.661399998323759,312,238.0,0.7230635908655799,216.22109985351562,76,35,9,600
6485,6485,1.3697999986179639,414,313.0,0.7230274376860366,227.8105010986328,188,44,11,600
6486,6486,1.6487999983364716,681,218.0,0.7229912863141523,180.32675170898438,85,26,7,600
6487,6487,1.2455999987432733,612,221.0,0.7229551367498366,209.026123046875,106,36,9,600
6488,6488,1.9619999980204739,813,340.0,0.7229189889929991,180.37191772460938,165,44,11,600
6489,6489,1.3139999986742623,285,215.0,0.7228828430435494,211.87896728515625,68,39,11,600
6490,6490,1.0187999989720993,225,214.0,0.7228466989013973,186.5418701171875,82,26,6,600
6491,6491,0.9917999989993405,408,167.0,0.7228105565664522,203.191650390625,63,18,6,600
6492,6492,1.3085999986797106,372,282.0,0.7227744160386239,233.86373901367188,163,45,11,600
6493,6493,1.2707999987178482,270,276.0,0.722738277317822,222.27484130859375,120,30,6,600
6494,6494,2.1257999978552107,675,110.0,0.7227021404039562,250.43463134765625,91,24,5,600
6495,6495,1.322999998665182,384,302.0,0.722666005296936,208.1057586669922,135,38,10,600
6496,6496,1.5083999984781258,282,322.0,0.7226298719966712,198.86444091796875,150,43,10,600
6497,6497,1.639799998345552,381,287.0,0.7225937405030713,224.1590576171875,116,42,11,600
6498,6498,1.0745999989158008,120,275.0,0.7225576108160462,208.41766357421875,190,48,11,500
6499,6499,1.3373999986506533,336,210.0,0.7225214829355054,227.72325134277344,139,32,9,500
6500,6500,1.209599998779595,384,313.0,0.7224853568613586,223.67242431640625,145,38,11,600
6501,6501,1.1987999987904914,375,245.0,0.7224492325935156,200.81988525390625,88,31,8,600
6502,6502,1.4003999985870905,810,319.0,0.7224131101318859,198.56912231445312,145,43,11,600
6503,6503,0.8981999990937766,228,258.0,0.7223769894763793,222.2549285888672,90,39,11,600
6504,6504,1.2167999987723306,348,314.0,0.7223408706269054,236.3552703857422,136,46,12,600
6505,6505,1.594799998390954,411,274.0,0.7223047535833741,214.3302459716797,106,41,10,600
6506,6506,1.8053999981784727,285,140.0,0.7222686383456949,226.20652770996094,44,10,7,600
6507,6507,1.00079999899026,207,202.0,0.7222325249137777,206.7373809814453,124,38,9,600
6508,6508,1.3769999986106995,267,236.0,0.7221964132875319,248.5491943359375,105,46,11,600
6509,6509,1.616399998369161,267,274.0,0.7221603034668675,185.94540405273438,159,43,11,555
